Ticker,Description,Price,Change %,Change,Volume,Volume*Price,Market Capitalization,Relative Volume at Time,"Change 1m, %","Change 5m, %",Exchange,Pre-market Change,Open,Change from Open
SBR,Sabine Royalty Trust,76.98,0.05198856,0.04,57591,4433355.18,1122318008,0.41768049,-0.14267185,-0.15562184,NYSE,0.0201,76.5,0.48
PDM,"Piedmont Office Realty Trust, Inc.",9.05,-2.37324703,-0.22,1184325,10718141.25,1118968739,0.94988861,0,0.16602103,NYSE,,9.26,-0.21
HOLI,"Hollysys Automation Technologies, Ltd.",18.04,-0.11074197,-0.02,97235,1754119.4,1117813425,0.43033378,-0.11074197,-0.2763958,NASDAQ,,18.17,-0.13
PGRE,"Paramount Group, Inc.",5.13,-2.28571429,-0.12,1796667,9216901.71,1113120710,0.71182412,-0.29154519,-0.29154519,NYSE,,5.25,-0.12
DRQ,"Dril-Quip, Inc.",32.56,0.36991369,0.12,320626,10439582.56,1112635676,0.73299499,-0.32164191,-0.06142506,NYSE,,32.76,-0.2
SPNS,Sapiens International Corporation N.V.,20.17,-1.51367187,-0.31,77087,1554844.79,1110963794.9999998,0.49567681,-0.04957858,0.09930487,NASDAQ,,20.48,-0.31
TTGT,"TechTarget, Inc.",38.71,-1.70137125,-0.67,440620,17056400.2,1109810878,0.78326219,-0.05166624,-0.01550548,NASDAQ,,39.32,-0.61
CENX,Century Aluminum Company,12.01,-2.67423015,-0.33,2160521,25947857.21,1108810956,0.56292666,0,0.04166667,NASDAQ,0.01,12.2,-0.19
CRNC,Cerence Inc.,27.54,-0.07256894,-0.02,512827,14123255.58,1107837047,0.71409223,0,0.01815871,NASDAQ,,27.53,0.01
OMI,"Owens & Minor, Inc.",14.5,-6.51192779,-1.01,1358787,19702411.5,1106047592,0.37680391,-0.27548209,-0.13793103,NYSE,,15.44,-0.94
ZNTL,"Zentalis Pharmaceuticals, Inc.",18.61,0.43173233,0.08,200609,3733333.49,1105777593,0.46506727,-0.32137118,-0.42803638,NASDAQ,0.09,18.5,0.11
ATEN,"A10 Networks, Inc.",14.9,-0.13404826,-0.02,594707,8861134.3,1103917272,0.91007974,0.16795432,0.2016129,NYSE,,14.94,-0.04
UNIT,Uniti Group Inc.,4.65,-7.37051793,-0.37,3711401,17258014.65,1103226217,0.66851749,-0.10741139,-0.2509814,NASDAQ,0.05,4.99,-0.34
OM,"Outset Medical, Inc.",22.67,-0.61376589,-0.14,333473,7559832.91,1102602114,0.48395588,-0.06615215,-0.57042563,NASDAQ,,22.93,-0.26
NRC,National Research Corporation,44.63,-1.02018186,-0.46,21451,957358.13,1097647691,,-0.04473272,0.22426553,NASDAQ,,45.23,-0.6
AFYA,Afya Limited,12.15,-0.32813782,-0.04,220209,2675539.35,1097295102.9999998,0.56727133,0,-0.2055076,NASDAQ,,12.14,0.01
PLL,Piedmont Lithium Inc.,57.14,-7.11963589,-4.38,919298,52528687.72,1096063019,1.23140823,-0.73848827,-0.75193979,NASDAQ,-2.29,61.05,-3.91
MEG,"Montrose Environmental Group, Inc.",36.69,-3.59957961,-1.37,405675,14884215.75,1095870596,0.57227473,0.60323554,0.49301561,NYSE,0.89,38.01,-1.32
ME,23andMe Holding Co.,2.39,-1.64609053,-0.04,1850189,4421951.71,1092894597,0.64533294,-0.6263048,-0.41841004,NASDAQ,0.02,2.46,-0.07
CMCO,Columbus McKinnon Corporation,38.15,-0.26143791,-0.1,104300,3979045,1091427398,0.90947936,0.26281209,0.26281209,NASDAQ,,38.19,-0.04
STC,Stewart Information Services Corporation,40.07,-0.27376804,-0.11,211123,8459698.61,1089641800,0.68860771,0.02496256,0.175,NYSE,,40.15,-0.08
BGS,"B&G Foods, Inc.",15.13,-1.11111111,-0.17,856690,12961719.7,1084339030,0.26194279,-0.06609385,-0.1321004,NYSE,,15.25,-0.12
LMAT,"LeMaitre Vascular, Inc.",49.02,-1.44752714,-0.72,64611,3167231.22,1083209916,0.39995521,-0.08159935,-0.16306563,NASDAQ,,49.65,-0.63
SBGI,"Sinclair Broadcast Group, Inc.",15.54,-0.32071841,-0.05,725451,11273508.54,1081985378,0.71197732,0.16113439,0.2645332,NASDAQ,,15.53,0.01
EQX,Equinox Gold Corp.,3.52,-6.13333333,-0.23,1910049,6723372.48,1081926948.3636363,0.78862885,-0.28328612,-0.56497175,NYSE ARCA,-0.03,3.7,-0.18
NKLA,Nikola Corporation,1.95,-5.33980583,-0.11,16770381,32702242.95,1081001641.0000002,0.89483313,-0.25575448,-0.25575448,NASDAQ,0.02,2.06,-0.11
CXW,"CoreCivic, Inc.",9.47,-2.16942149,-0.21,1091837,10339696.39,1080148713,0.85876314,0.10582011,0,NYSE,-0.23,9.8,-0.33
CYRX,"CryoPort, Inc.",22.3,0.13471037,0.03,231178,5155269.4,1077887797.0000002,0.41335986,-0.29089282,-0.40232454,NASDAQ,,22.25,0.05
TITN,Titan Machinery Inc.,47.46,2.32858991,1.08,182548,8663728.08,1077667807,0.47800713,-0.02107926,-0.31525851,NASDAQ,0,46.4,1.06
PUMP,ProPetro Holding Corp.,9.33,-3.41614907,-0.33,1613675,15055587.75,1073467130,0.55498055,-0.32051282,-0.69185737,NYSE,,9.65,-0.32
VECO,Veeco Instruments Inc.,20.62,-2.3211748,-0.49,6222140,128300526.80000003,1065258737.0000002,1.51794454,-0.1937046,-0.21786492,NASDAQ,2.38,21.13,-0.51
MFA,"MFA Financial, Inc.",10.41,-2.25352113,-0.24,1018265,10600138.65,1060902581,0.61051432,-0.14388489,-0.09596929,NYSE,0.04,10.67,-0.26
EQRX,"EQRx, Inc.",2.17,-1.36363636,-0.03,2309490,5011593.3,1060267878.0000002,0.49010361,-0.4587156,-0.68649886,NASDAQ,,2.2,-0.03
SKYW,"SkyWest, Inc.",20.98,4.1191067,0.83,766552,16082260.96,1058257159.0000002,0.61195492,0.16710432,0.23889154,NASDAQ,0.02,20.23,0.75
TWST,Twist Bioscience Corporation,18.51,-1.75159236,-0.33,771006,14271321.06,1052445296,0.46326468,-0.02700513,-0.24252223,NASDAQ,,18.8,-0.29
SAVA,"Cassava Sciences, Inc.",25.2,-4.14606314,-1.09,645515,16266978,1051736081.9999998,0.722868,-0.04165014,-0.14067763,NASDAQ,0.68,26.14,-0.94
FBRT,"Franklin BSP Realty Trust, Inc.",12.72,-3.70931113,-0.49,262551,3339648.72,1049142364.9999998,0.63417737,-0.15698587,0.07867821,NYSE,,13.18,-0.46
PAY,"Paymentus Holdings, Inc.",8.51,1.06888361,0.09,117197,997346.47,1046396463.0000002,0.97673113,-0.11737089,-0.11737089,NYSE,,8.42,0.09
NUTX,Nutex Health Inc.,1.61,0,0,2441782,3931269.02,1046129839,1.57893962,-1.52905199,-1.82926829,NASDAQ,-0.04,1.63,-0.02
INBX,"Inhibrx, Inc.",23.97,1.18193331,0.28,362309,8684546.73,1044422239.0000002,0.62787838,-0.20859408,-0.33333333,NASDAQ,,22.76,1.21
OSW,OneSpaWorld Holdings Limited,11.29,-1.05170903,-0.12,438723,4953182.67,1044048424,0.35437886,0.22182786,0.31083481,NASDAQ,,11.43,-0.14
GBX,"Greenbrier Companies, Inc. (The)",31.81,-1.85128047,-0.6,195018,6203522.58,1042817414.0000002,0.4835947,0.15743073,0.15743073,NYSE,,32.39,-0.58
PLAB,"Photronics, Inc.",16.89,-1.11241218,-0.19,570898,9642467.22,1042760048.0000002,0.56838216,0.11841326,0.20740741,NASDAQ,,17.06,-0.17
FIGS,"FIGS, Inc.",6.27,-0.63391442,-0.04,5529725,34671375.75,1042707202,0.64143091,-0.07980846,0,NYSE,-0.0528,6.31,-0.04
MNTV,Momentive Global Inc.,6.95,-1.55807365,-0.11,1035002,7193263.9,1040490139.0000002,0.77058807,0.21613833,0.28839221,NASDAQ,0.02,7.06,-0.11
AXL,"American Axle & Manufacturing Holdings, Inc.",9.07,-1.30576714,-0.12,669772,6074832.04,1039237606,0.48337002,-0.16510732,0.0551572,NYSE,,9.15,-0.08
SES,SES AI Corporation,2.97,-1,-0.03,443058,1315882.26,1038980915.9999998,0.88338268,0.33783784,0.6779661,NYSE,-0.0785,3.08,-0.11
AZZ,AZZ Inc.,41.68,0.07202881,0.03,95157,3966143.76,1037603832,0.60366933,0.07204611,0.04801921,NYSE,,41.58,0.1
YEXT,"Yext, Inc.",8.49,-0.81775701,-0.07,1739267,14766376.83,1036614125.9999998,1.13467562,-0.52847915,-0.35294118,NYSE,-0.59,8.42,0.07
GEO,Geo Group Inc (The) REIT,8.34,-5.11945392,-0.45,5222494,43555599.96,1035108283.9999998,1.82387122,-0.29922202,0.06006006,NYSE,0.01,8.82,-0.48
ARKO,ARKO Corp.,8.61,-0.34722222,-0.03,176525,1519880.25,1034647482.9999998,0.54771798,-0.11587486,-0.17371164,NASDAQ,,8.65,-0.04
APPS,"Digital Turbine, Inc.",10.43,-2.88640596,-0.31,2354472,24557142.96,1034625283.0000002,0.90934691,-0.00095876,0.14402304,NASDAQ,-0.01,10.68,-0.25
ARR,"ARMOUR Residential REIT, Inc.",5.35,-0.37243948,-0.02,4583302,24520665.7,1031343995,0.5241487,-0.09319664,-0.09319664,NYSE,0.02,5.37,-0.02
ASIX,AdvanSix Inc.,37.58,-3.3933162,-1.32,375461,14109824.38,1030962675,2.57938422,-0.18607124,-0.26560425,NYSE,,38.79,-1.21
RIOT,"Riot Platforms, Inc.",6.17,-3.13971743,-0.2,8767706,54096746.02,1030262443.9999998,0.53124736,-0.04046945,-0.08090615,NASDAQ,0.04,6.33,-0.16
JBSS,"John B. Sanfilippo & Son, Inc.",89.12,0.270027,0.24,78548,7000197.76,1029857519,0.72386906,0.01123217,0.19129065,NASDAQ,,89.09,0.03
PRA,ProAssurance Corporation,19.08,-2.15384615,-0.42,171711,3276245.88,1029636332,0.50248922,-0.10471204,-0.20920502,NYSE,,19.51,-0.43
RAPT,"RAPT Therapeutics, Inc.",30.28,1.61073826,0.48,325411,9853445.08,1027709881,0.49109791,0,-0.32938076,NASDAQ,,29.62,0.66
BSIG,BrightSphere Investment Group Inc.,24.74,-0.44265594,-0.11,115844,2865980.56,1025521612.9999998,0.68666013,0.1618123,0.12131015,NYSE,,24.93,-0.19
ASTE,"Astec Industries, Inc.",45.18,-3.56456777,-1.67,91664,4141379.52,1023267529.9999998,0.56925095,-0.02434706,-0.25615546,NASDAQ,,46.99,-1.81
CRNX,"Crinetics Pharmaceuticals, Inc.",18.98,0.58293588,0.11,270761,5139043.78,1023190196,0.52793572,0.05271481,-0.41972718,NASDAQ,,18.68,0.3
KRNT,Kornit Digital Ltd.,20.48,-3.03030303,-0.64,227872,4666818.56,1022207790.0000002,0.33252578,0,0.40406514,NASDAQ,,21.06,-0.58
RGNX,REGENXBIO Inc.,23.44,2.22416049,0.51,369454,8660001.76,1018788152,0.43071394,-0.25542784,-0.25542784,NASDAQ,,22.83,0.61
LMND,"Lemonade, Inc.",14.7,-2,-0.3,781259,11484507.3,1018731004,0.3423165,0.06807352,0.13623978,NYSE,0.18,15,-0.3
SYM,Symbotic Inc.,16.87,-7.15465052,-1.3,532066,8975953.42,1015528243,0.57791867,-0.23623586,-0.44313146,NASDAQ,0.65,18.26,-1.39
SLCA,"U.S. Silica Holdings, Inc.",13.31,-0.29962547,-0.04,964950,12843484.5,1013170368,0.56088755,-0.41152263,-0.44876589,NYSE,,13.37,-0.06
LICY,Li-Cycle Holdings Corp.,5.74,-3.20404722,-0.19,1066266,6120366.84,1011699483.9999998,0.41417961,0,-0.17376195,NYSE,0.03,5.91,-0.17
AMSF,"AMERISAFE, Inc.",52.76,-0.93879084,-0.5,112003,5909278.28,1010663793,1.26413041,-0.09476876,0.09494873,NASDAQ,,53.24,-0.48
LXU,"LSB Industries, Inc.",13.25,-4.88155061,-0.68,808812,10716759,1008710333,0.43330824,0.03772161,0.19646365,NYSE,,13.8,-0.55
OPRA,Opera Limited,8.73,-2.89210234,-0.26,133289,1163612.97,1005130121,0.22348955,0.11520737,-0.91220068,NASDAQ,-0.01,8.97,-0.24
GIC,Global Industrial Company,26.45,1.41871166,0.37,146417,3872729.65,1004214037.0000002,1.6199764,0.3414264,0.53211707,NYSE,,26.15,0.3
FRG,"Franchise Group, Inc.",28.7,0.63113604,0.18,399975,11479282.5,1002369729.9999998,0.54119438,-0.15652174,-0.50259965,NASDAQ,,28.5,0.2
QURE,uniQure N.V.,21.32,2.25419664,0.47,860720,18350550.4,1001666521,1.02813685,0.04694836,-0.14058107,NASDAQ,,20.85,0.47
RSKD,Riskified Ltd.,5.85,3.17460317,0.18,332160,1943136,1000524043,0.54272819,0.68846816,0.51546392,NYSE,0.09,5.69,0.16
CDMO,"Avid Bioservices, Inc.",16,-1.05132962,-0.17,336396,5382336,996949829,0.65135527,-0.12484395,-0.04685304,NASDAQ,,16.2,-0.2
IMAX,Imax Corporation,18.43,0.27203482,0.05,440220,8113254.6,994664677.9999998,0.4122167,0.16304348,0.13583265,NYSE,,18.44,-0.01
GTN,"Gray Television, Inc.",10.72,-3.51035104,-0.39,992824,10643073.28,994412999.9999998,1.40363896,-0.09328358,-0.04666356,NYSE,,11.05,-0.33
UAN,"CVR Partners, LP",93.82,-4.71257363,-4.64,179967,16884503.94,991643279.0000002,0.68354107,-0.05326515,-0.0744489,NYSE,,98.04,-4.22
CMPR,Cimpress plc,37.75,2.02702703,0.75,79072,2984968,990640850.0000002,0.40181957,0,-0.02649007,NASDAQ,,36.95,0.8
KIDS,OrthoPediatrics Corp.,43.06,-2.33613064,-1.03,117752,5070401.12,990097749,0.78225725,-0.09287207,-0.06967023,NASDAQ,,43.99,-0.93
IONQ,"IonQ, Inc.",4.94,0.20283976,0.01,2225456,10993752.64,987796565,0.74845065,-0.20222447,-0.50403226,NYSE,0.04,4.96,-0.02
CLNE,Clean Energy Fuels Corp.,4.43,-2.85087719,-0.13,2631217,11656291.31,986688841,0.50111976,-0.5624297,-0.5624297,NASDAQ,0,4.52,-0.09
ENTA,"Enanta Pharmaceuticals, Inc.",47.08,0.31962497,0.15,162165,7634728.2,983333287.0000002,1.20261822,-0.21184197,0.11689692,NASDAQ,,46.92,0.16
TUYA,Tuya Inc.,1.72,-2.82485876,-0.05,605407,1041300.04,976969056.28815,0.45154248,-0.29154519,0,NYSE,0,1.77,-0.05
PAR,PAR Technology Corporation,35.62,-2.94277929,-1.08,106187,3782380.94,972973878.0000002,0.41509718,-0.08415147,-0.22408964,NYSE,,36.59,-0.97
BDN,Brandywine Realty Trust,5.66,-2.91595197,-0.17,2397002,13567031.32,971978795,0.887599,0.26525199,0.26525199,NYSE,,5.82,-0.16
BLFS,"BioLife Solutions, Inc.",22.7,-0.26362039,-0.06,217741,4942720.7,970788033,0.7235608,-0.28577709,0.08826125,NASDAQ,,22.89,-0.19
ADEA,Adeia Inc.,9.22,-2.12314225,-0.2,1000548,9225052.56,970221644.0000002,1.19725527,-0.05425936,0.21762786,NASDAQ,,9.4,-0.18
NVTS,Navitas Semiconductor Corporation,6.32,0.15847861,0.01,2244543,14185511.76,969760515,0.66644219,0.07917656,0.07917656,NASDAQ,0.16,6.12,0.2
CCF,Chase Corporation,101.72,0.93272475,0.94,24721,2514620.12,966341758,,0.60336301,0.4047384,NYSE ARCA,,100.7791,0.9409
RDWR,Radware Ltd.,21.34,-0.419972,-0.09,84055,1793733.7,965669279,0.46407306,-0.09372071,-0.09372071,NASDAQ,,21.32,0.02
UUUU,Energy Fuels Inc,6.1,-5.42635659,-0.35,1844723,11252810.3,961514995.8501784,0.92800682,0.28723841,0.08190008,NYSE ARCA,0.01,6.42,-0.32
KREF,KKR Real Estate Finance Trust Inc.,13.91,-2.2487702,-0.32,419003,5828331.73,961111563,0.69519064,-0.07189073,-0.14367816,NYSE,0.09,14.25,-0.34
SSYS,"Stratasys, Ltd.",14.21,-0.69881202,-0.1,423921,6023917.41,953290958,0.62967527,0.10578279,-0.03521127,NASDAQ,-0.67,14.29,-0.08
SPTN,SpartanNash Company,27.18,-0.330033,-0.09,221490,6020098.2,952973358,0.18778225,-0.0551572,-0.0183925,NASDAQ,,27.14,0.04
HSKA,Heska Corporation,87.56,1.74297002,1.5,59116,5176196.96,952304072,0.33533522,0.28633604,0.41284404,NASDAQ,,86.08,1.48
IMXI,"International Money Express, Inc.",25.69,1.46129542,0.37,348252,8946593.88,952134077,0.54358115,-0.0778513,-0.27195027,NASDAQ,-0.69,25.3,0.39
IMGN,"ImmunoGen, Inc.",4.2,0.71942446,0.03,2942613,12358974.6,949393628.0000002,0.34075136,-0.23724792,-0.35545024,NASDAQ,,4.17,0.03
GPCR,Structure Therapeutics Inc.,25.92,-0.30769231,-0.08,55895,1448798.4,948367310,,0.11709602,-0.96525097,NASDAQ,,26.47,-0.55
AVPT,"AvePoint, Inc.",5.08,-0.19646365,-0.01,338984,1722038.72,948288460,0.77758495,-0.19665683,0.39564787,NASDAQ,0,5.09,-0.01
PLYM,"Plymouth Industrial REIT, Inc.",21.71,-2.73297491,-0.61,121392,2635420.32,944844424,0.62433368,0.23073373,0.04606172,NYSE,,22.28,-0.57
NEXT,NextDecade Corporation,6.54,-4.52554745,-0.31,719516,4705634.64,944324462,1.04315683,-0.30534351,-0.1529052,NASDAQ,,6.85,-0.31
LC,LendingClub Corporation,8.86,-1.44605117,-0.13,1395649,12365450.14,944219218.9999998,0.80729292,0,0.22611645,NYSE,,8.95,-0.09
UMH,"UMH Properties, Inc.",15.78,-3.72178157,-0.61,423759,6686917.02,941139521,0.89520178,-0.12658228,-0.15817779,NYSE,,16.36,-0.58
SHYF,"The Shyft Group, Inc.",26.68,-0.74404762,-0.2,197269,5263136.92,939766127,0.3208627,-0.29895366,0,NASDAQ,,26.95,-0.27
MRC,MRC Global Inc.,11.21,-0.26690391,-0.03,516332,5788081.72,937761336.0000002,0.67003785,-0.04460303,0.26845638,NYSE,,11.2,0.01
FWRG,"First Watch Restaurant Group, Inc.",15.84,-1.67597765,-0.27,557681,8833667.04,937721918,1.70898545,-0.25236593,-0.75329567,NASDAQ,,16.06,-0.22
GDOT,Green Dot Corporation,18.13,-1.0371179,-0.19,288796,5235871.48,937682334,0.3836619,0.16570008,0.19337017,NYSE,,18.27,-0.14
AGRO,Adecoagro S.A.,7.94,-2.69607843,-0.22,398902,3167281.88,935434164,0.52637001,0,0,NYSE,,8.09,-0.15
GGR,Gogoro Inc.,3.83,-5.66502463,-0.23,284915,1091224.45,935385144,1.0367754,0.39267016,0.92105263,NASDAQ,-0.03,4.03,-0.2
OPEN,Opendoor Technologies Inc,1.455,-1.02040816,-0.015,17953840,26122837.20000001,934925179,0.51461666,0,0.68965517,NASDAQ,0.025,1.48,-0.025
BHVN,Biohaven Ltd.,13.7,-3.65682138,-0.52,555730,7613501,933805416,0.46732427,0.10960906,-0.21849964,NYSE,,14.2,-0.5
MAX,"MediaAlpha, Inc.",15.05,0.80375084,0.12,163075,2454278.75,933249545,0.26071595,0.06648936,0.26648901,NYSE,,14.96,0.09
COCO,"The Vita Coco Company, Inc.",16.66,-0.83333333,-0.14,263176,4384512.16,931698721,0.89409502,-0.17985612,-0.35906643,NASDAQ,-1.06,16.88,-0.22
RTL,"The Necessity Retail REIT, Inc.",6.93,-2.80504909,-0.2,489199,3390149.07,930174511,0.39801995,0,0.36205648,NASDAQ,0.21,7.14,-0.21
INN,"Summit Hotel Properties, Inc.",7.55,-1.04849279,-0.08,456180,3444159,927689053,0.48960444,0,0.331785,NYSE,,7.65,-0.1
CAL,"Caleres, Inc.",26.01,3.37837838,0.85,506140,13164701.4,926373388.0000002,0.69348062,0,-0.07683442,NYSE,,25.17,0.84
HCSG,"Healthcare Services Group, Inc.",12.44,-1.97005516,-0.25,846399,10529203.56,925417066,0.68025941,0.04020909,-0.20056157,NASDAQ,,12.71,-0.27
ACCD,"Accolade, Inc.",12.71,-0.93530787,-0.12,449757,5716411.47,925119605.0000002,0.46166816,0.27657053,0.23696682,NASDAQ,,12.79,-0.08
CLFD,"Clearfield, Inc.",60.77,0.11532125,0.07,199652,12132852.04,924897284,0.42573812,-0.2134647,0.08234519,NASDAQ,,60.7,0.07
CSR,D/B/A Centerspace,61.36,-2.0746888,-1.3,65932,4045587.52,924633103,0.35033429,0.06518905,-0.03256268,NYSE,,62.92,-1.56
DCGO,DocGo Inc.,9,-1.0989011,-0.1,449444,4044996,921700470,0.62807362,0,-0.16638935,NASDAQ,,9.08,-0.08
CNOB,"ConnectOne Bancorp, Inc.",23.54,-2.40464345,-0.58,111675,2628829.5,921617203.0000002,0.61521331,-0.12738854,0.02126302,NASDAQ,,24.07,-0.53
NAT,Nordic American Tankers Limited,4.41,0.45558087,0.02,3691694,16280370.54,920792235,0.40107985,0.11363636,-0.4519774,NYSE,0,4.36,0.05
PRDO,Perdoceo Education Corporation,13.7,1.85873606,0.25,580911,7958480.7,920304114,0.60734328,-0.21865889,0,NASDAQ,,13.51,0.19
FLGT,"Fulgent Genetics, Inc.",31.16,-0.12820513,-0.04,243167,7577083.72,919806124,0.62904632,0.04811548,0.45088567,NASDAQ,,31.09,0.07
GSM,Ferroglobe PLC,4.91,-0.20325203,-0.01,941524,4622882.84,919708991,0.24257569,0.3058104,-0.10152284,NASDAQ,,4.9,0.01
CCRN,"Cross Country Healthcare, Inc.",24.93,-1.61799526,-0.41,880009,21938624.37,917929261.0000002,0.65014029,0.04012841,0.28157683,NASDAQ,,25.32,-0.39
SSP,E.W. Scripps Company (The),10.98,0.54945055,0.06,331230,3636905.4,916735948.9999998,1.04583674,0,0.41189931,NASDAQ,,10.83,0.15
SHCR,"Sharecare, Inc.",2.59,2.77777778,0.07,530366,1373647.94,915616741,0.76108052,0,-0.38461538,NASDAQ,,2.5,0.09
MLAB,"Mesa Laboratories, Inc.",171.24,-0.83391244,-1.44,42573,7290200.52,915478825.0000002,,-0.30007283,-0.04089263,NASDAQ,,173.1,-1.86
HCCI,"Heritage-Crystal Clean, Inc.",37.58,3.78348523,1.37,97204,3652926.32,914938949,0.57964473,-0.01328198,-0.05310674,NASDAQ,,36.46,1.12
CUBI,"Customers Bancorp, Inc",28.91,-3.11662198,-0.93,367660,10629050.6,913611203,0.69024652,0.17325017,0.27748873,NYSE,,29.63,-0.72
BALY,Bally's Corporation,19.54,0,0,367088,7172899.52,912176966,0.41932352,0.10240655,0.15368852,NYSE,,19.56,-0.02
ASLE,AerSale Corporation,17.59,-13.30704781,-2.7,1314467,23121474.53,910716380,3.95410731,0.02841716,0.513992,NASDAQ,,17.5,0.09
SG,"Sweetgreen, Inc.",8.21,-4.42374854,-0.38,1165013,9564756.73,909661639.0000002,0.38018775,0,-0.06093845,NYSE,0.41,8.5,-0.29
VTLE,"Vital Energy, Inc.",53.01,-2.82309808,-1.54,589961,31273832.61,909079895.0000002,0.56317497,-0.05655042,-0.18825301,NYSE,-0.3,54.5,-1.49
COGT,"Cogent Biosciences, Inc.",12.96,1.4084507,0.18,477058,6182671.68,905818988,0.5634252,0.15455951,0,NASDAQ,,12.77,0.19
IESC,"IES Holdings, Inc.",44.89,3.88798889,1.68,42946,1927845.94,905422558,,-0.26660742,0.17853158,NASDAQ,,43.113,1.777
THR,"Thermon Group Holdings, Inc.",27.01,-0.18477458,-0.05,350522,9467599.22,904931241.9999998,1.39509611,-0.03700962,0.11119348,NYSE,,27.12,-0.11
AMCX,AMC Networks Inc.,21,-1.59325211,-0.34,445124,9347604,903187506,0.6487301,-0.14272122,-0.26134474,NASDAQ,0.75,21.4,-0.4
SCHN,"Schnitzer Steel Industries, Inc.",32.99,-3.36848272,-1.15,416794,13750034.06,902777341,0.98570972,0.09104704,-0.45276185,NASDAQ,,34.05,-1.06
AMWD,American Woodmark Corporation,54.06,-1.33235992,-0.73,132922,7185763.32,899304117,0.48593028,-0.25835025,0.08332562,NASDAQ,,54.84,-0.78
ICHR,Ichor Holdings,30.93,-1.46543485,-0.46,183890,5687717.7,897128291.0000001,0.79920488,-0.12919897,0.25940337,NASDAQ,,31.36,-0.43
HIBB,"Hibbett, Inc.",70.44,3.19367126,2.18,513627,36179885.88,896533928.9999999,0.92571103,0,0.27023183,NASDAQ,,69.29,1.15
EB,"Eventbrite, Inc.",9.08,2.25225225,0.2,675098,6129889.84,896106667.0000001,0.38892797,-0.16483516,-0.43835616,NYSE,,8.83,0.25
NYMT,"New York Mortgage Trust, Inc.",2.45,-2,-0.05,1768370,4332506.5,895823960,0.4347088,-0.20366599,-0.20366599,NASDAQ,-0.01,2.51,-0.06
WDH,Waterdrop Inc.,2.86,-4.9833887,-0.15,971041,2777177.26,895508099,0.87635024,0.34843206,1.4084507,NYSE,,2.93,-0.07
RMR,The RMR Group Inc.,28.3,-1.22164049,-0.35,45511,1287961.3,894372289,0.46430846,-0.24665257,-0.17630465,NASDAQ,,28.54,-0.24
MRUS,Merus N.V.,19.28,0.20790021,0.04,97341,1876734.48,892997187.0000001,0.230703,-0.59186824,-0.23243802,NASDAQ,,19.21,0.07
RPT,RPT Realty,10.32,-2.45746692,-0.26,258761,2670413.52,892508252,0.31838082,-0.09680542,-0.04842615,NYSE,,10.58,-0.26
GDYN,"Grid Dynamics Holdings, Inc.",11.91,-2.13640099,-0.26,500159,5956893.69,891260203.0000001,1.15146963,-0.25146689,0,NASDAQ,-0.01,12.25,-0.34
LPG,Dorian LPG Ltd.,22.06,-0.3163127,-0.07,558882,12328936.92,890132810,0.67148645,-0.15833522,-0.13574661,NYSE,,21.97,0.09
JRVR,"James River Group Holdings, Ltd.",23.7,-1.78201409,-0.43,190117,4505772.9,889125766,0.68729311,0.08442381,-0.06322445,NASDAQ,,24.09,-0.39
IGMS,"IGM Biosciences, Inc.",20.75,-4.20129271,-0.91,84845,1760533.75,888650103,0.35746583,-0.24108004,-0.38517092,NASDAQ,,21.57,-0.82
VKTX,"Viking Therapeutics, Inc.",11.33,-1.64930556,-0.19,1152299,13055547.67,888481977.0000001,0.55038428,0.04411116,-0.08810573,NASDAQ,0.11,11.5,-0.17
KNSA,"Kiniksa Pharmaceuticals, Ltd.",12.77,2.32371795,0.29,350573,4476817.21,887920658,0.82155902,-0.07830854,0,NASDAQ,,12.64,0.13
PRLB,"Proto Labs, Inc.",33.25,-0.77588779,-0.26,196022,6517731.5,887092887,0.71566661,-0.38945476,-0.4491018,NYSE,,33.58,-0.33
WOW,"WideOpenWest, Inc.",10.3,0,0,402460,4145338,886398738,0.68111524,0,0.04852014,NYSE,,10.33,-0.03
QNST,"QuinStreet, Inc.",16.47,-0.30266344,-0.05,168381,2773235.07,886181826,0.41449315,-0.42372881,-0.12143291,NASDAQ,,16.55,-0.08
ASTL,Algoma Steel Group Inc.,8.54,-1.38568129,-0.12,976505,8339352.7,885801954.483871,0.39049355,0.11709602,0.23446659,NASDAQ,-0.03,8.57,-0.03
SHEN,Shenandoah Telecommunications Co,17.62,-1.0668164,-0.19,194078,3419654.36,884602495,1.03564402,-0.0567215,0.05678592,NASDAQ,,17.89,-0.27
COLL,"Collegium Pharmaceutical, Inc.",25.96,2.24497834,0.57,477090,12385256.4,884368033.9999998,0.70078972,0.09639483,0.34789331,NASDAQ,,25.29,0.67
XMTR,"Xometry, Inc.",18.5,0.43431053,0.08,893531,16530323.5,877641718.9999999,0.40788736,-0.21586616,-0.21586616,NASDAQ,-0.48,18.4,0.1
MIRM,"Mirum Pharmaceuticals, Inc.",23.79,-0.37688442,-0.09,179896,4279725.84,877146384.0000001,0.51139173,0.04206984,-0.39790576,NASDAQ,,23.84,-0.05
WBX,Wallbox N.V.,5.41,-5.74912892,-0.33,548562,2967720.42,873693015,0.59610216,-0.18450185,-0.55147059,NYSE,0.3376,5.79,-0.38
AEHR,Aehr Test Systems,31.47,-0.44289782,-0.14,699919,22026450.93,873589721,0.20412789,0.09538951,0.01588562,NASDAQ,0.08,31.61,-0.14
